,WtDate,TubingPress,IA,WtOilVol,WtGasVol,WtGasRate,WtGasLiftVol,WtWaterVol,WtrLift,WtTotalFluid,WtWaterCut,WtGOR,WtSeparatorPress,WtRemarks,WtInfoOnly,well,WHP,BHP,HeaderP,RP
272,2023-10-13,230.9,2646.0,312.3,397.3,397.3,0.0,0.0,2445.5,312.3,0.0,"1,272.1",207.0,,No,MPG-16,231.03574153846216,643.6338125440445,202.40109541615064,679.1931870315603
273,2023-11-04,242.2,2596.4,248.1,388.1,388.1,0.0,0.0,2437.9,248.1,0.0,"1,564.3",218.9,,No,MPG-16,242.0176858536585,636.6942846607651,214.6452266487218,609.8765764389332
274,2023-11-13,221.4,2521.1,296.5,381.2,381.2,0.0,0.0,2427.1,296.5,0.0,"1,285.5",198.2,,No,MPG-16,226.56843938730864,634.7394471049192,202.80392801822413,646.7148465947606
275,2023-12-01,240.6,2432.6,295.3,385.1,385.1,0.0,0.0,2488.0,295.3,0.0,"1,304.3",218.3,,No,MPG-16,236.01078139534872,632.0294368013765,213.14964908635963,-34.858932062101026
276,2023-12-03,243.8,2427.5,294.6,393.6,393.6,0.0,0.0,2460.6,294.6,0.0,"1,336.2",221.5,,No,MPG-16,244.14974662379404,631.6808411633114,221.99158695978002,484.97187691475386
277,2023-12-18,249.0,2482.5,298.8,400.0,400.0,0.0,0.0,2481.4,298.8,0.0,"1,338.9",226.5,,No,MPG-16,244.7268945812811,635.9426718966314,223.40181270171823,332.7438568690083
278,2024-01-15,253.2,2398.6,339.3,465.0,465.0,0.0,247.1,2211.7,586.4,42.1,"1,370.4",228.6,,No,MPG-16,252.92729719626186,602.8095723147228,232.23274044361767,670.3660729921609
279,2024-02-01,250.1,2414.8,333.2,459.2,459.2,0.0,270.0,2217.6,603.2,44.8,"1,378.2",226.1,,No,MPG-16,248.1756472992703,601.6945884773659,225.0029335868857,641.7278176853255
280,2024-02-04,255.6,2357.9,321.3,430.8,430.8,0.0,167.8,2168.0,489.1,34.3,"1,340.8",232.4,,No,MPG-16,254.1207109859155,602.7217533380181,227.4361505640507,607.1247886872288
281,2024-02-23,277.6,2476.9,280.9,407.9,407.9,0.0,0.0,2235.9,280.9,0.0,"1,452.2",256.4,,No,MPG-16,291.0674022690438,599.0365301563659,267.8198147524139,594.0644879290552
282,2024-03-01,276.5,2535.4,225.8,413.9,413.9,0.0,0.0,2266.6,225.8,0.0,"1,832.7",254.9,,No,MPG-16,276.62463820224707,596.8172234195412,262.3484278323424,587.7224963564732
283,2024-03-07,264.2,2421.8,212.5,395.7,395.7,0.0,0.0,2245.4,212.5,0.0,"1,862.0",242.9,,No,MPG-16,256.2801957934991,595.4938680605632,240.27238679270374,574.3500324377949
284,2024-03-10,263.7,2407.7,203.1,395.2,395.2,0.0,0.0,2150.9,203.1,0.0,"1,946.2",242.5,,No,MPG-16,260.608232876712,595.9419343544852,241.10652756111702,605.623026300821
285,2023-06-22,222.2,2606.1,330.0,256.0,256.0,0.0,467.7,2235.3,797.7,58.6,775.8,203.7,WT - Test Calculator 89% WC Total Fluid,No,MPG-18,223.78488000000002,800.5,199.12096494748954,
286,2023-06-30,222.5,2585.4,359.9,246.3,246.3,0.0,413.2,2236.6,773.0999999999999,53.4,684.4,204.4,WT - WC 88%,No,MPG-18,223.12902857142853,798.5050505050505,202.16907417990654,735.8101133284036
287,2023-07-26,220.0,2435.0,309.9,211.4,211.4,0.0,355.7,2211.8,665.5999999999999,53.4,682.1,203.2,WT - Emerson Recalibrated 89.2% WC,No,MPG-18,227.75720000000004,796.7234042553191,202.84956902654818,785.6921136151219
288,2023-08-05,218.1,2376.2,337.8,246.5,246.5,0.0,414.3,2208.2,752.1,55.1,729.6,200.6,,No,MPG-18,218.3148,812.0153846153846,196.9218875968983,679.0547091378673
289,2023-08-19,217.3,2500.7,313.2,208.2,208.2,0.0,359.6,2260.1,672.8,53.5,664.9,199.6,,No,MPG-18,217.338,793.5037037037036,195.57918809198222,636.4462142033393
290,2023-08-20,215.1,2569.4,330.0,220.8,220.8,0.0,325.1,2275.8,655.1,49.6,669.3,197.3,,No,MPG-18,216.0451764705883,793.4754098360655,195.13563681580453,792.4282170287338
291,2023-08-22,217.1,2581.0,296.8,213.7,213.7,0.0,355.3,2289.6,652.1,54.5,720.0,199.0,,No,MPG-18,218.3592,792.0,196.04217190002325,471.2950819672163
292,2023-09-14,216.8,2571.8,280.6,200.2,200.2,0.0,392.3,2277.8,672.9000000000001,58.3,713.3,198.4,,No,MPG-18,217.338,788.1428571428571,194.59332356491862,912.925137362637
293,2023-09-17,216.5,2521.6,294.6,201.2,201.2,0.0,368.3,2257.2,662.9000000000001,55.6,682.9,198.3,,No,MPG-18,235.3650626865671,786.7777777777778,193.77986720562322,696.2866666666698
294,2023-09-27,224.9,2558.6,291.0,215.7,215.7,0.0,381.7,2295.1,672.7,56.7,741.4,206.5,,No,MPG-18,226.72613333333337,783.5033112582781,204.2616213773316,1008.2720487753668
295,2023-10-02,224.4,2562.8,283.8,201.4,201.4,0.0,361.1,2307.1,644.9000000000001,56.0,709.7,205.9,,No,MPG-18,229.18169999999998,782.3684210526316,206.18825405343742,756.0414176849533
296,2023-10-12,223.7,2590.7,291.5,204.2,204.2,0.0,370.0,2327.7,661.5,55.9,700.6,205.1,,No,MPG-18,228.93750000000003,779.984496124031,203.07666402292344,874.9824684294107
297,2023-10-14,218.4,2638.5,284.0,220.6,220.6,0.0,291.8,2339.3,575.8,50.7,776.7,200.4,,No,MPG-18,225.15239999999997,779.4871794871794,199.99798907865093,776.1458151989748
298,2023-11-02,245.9,2596.2,268.4,201.1,201.1,0.0,305.8,2302.2,574.2,53.3,749.3,229.1,,No,MPG-18,251.24994782608692,778.493670886076,227.28787961187732,421.94827166501125
299,2023-11-05,233.2,2586.6,272.5,188.0,188.0,0.0,366.9,2395.0,639.4,57.4,689.8,215.3,,No,MPG-18,237.90506666666664,778.5,213.87048278439707,778.4379319717332
300,2023-11-07,232.4,2585.6,282.9,226.1,226.1,0.0,379.7,2292.8,662.5999999999999,57.3,799.2,214.8,,No,MPG-18,237.3624000000001,777.475,214.55593368700286,806.7493534482741
301,2023-11-12,225.9,2491.3,272.7,236.6,236.6,0.0,401.2,2298.9,673.9,59.5,867.6,207.7,,No,MPG-18,235.00179999999997,779.3225806451613,213.42859302816967,669.1381030545253
302,2023-12-01,240.7,2413.0,321.3,196.5,196.5,0.0,516.3,2911.0,837.5999999999999,61.6,611.6,217.1,,No,MPG-18,243.8004,771.0251572327044,213.14964908635963,813.480391504384
303,2023-12-12,254.9,2424.0,318.4,197.5,197.5,0.0,470.6,3177.8,789.0,59.6,620.3,229.9,,No,MPG-18,260.9887499999999,771.8730158730159,229.97995342465762,785.6376345398029
304,2023-12-13,257.2,2410.4,300.0,207.2,207.2,0.0,500.4,3205.5,800.4,62.5,690.6,231.4,,No,MPG-18,257.8752,771.7272727272727,228.49830447761153,781.9599756968158
305,2023-12-19,268.9,2483.1,309.5,344.3,344.3,0.0,728.6,3354.2,1038.1,70.2,"1,112.3",240.7,,No,MPG-18,270.2367724137932,772.3069306930693,233.79848288982902,769.7754080414356
306,2024-01-10,262.7,2333.2,310.6,277.3,277.3,0.0,493.6,3756.0,804.2,61.4,892.7,233.7,,No,MPG-18,261.49510588235296,799.0533333333333,220.3925076233184,891.0133889267507
307,2024-02-06,260.2,2245.1,211.8,158.0,158.0,0.0,268.2,4138.6,480.0,55.9,745.9,230.8,,No,MPG-18,264.41551304347826,805.320895522388,224.06269292386102,814.6004447227159
308,2023-06-06,244.0,2644.3,160.8,83.1,83.1,0.0,364.5,1033.0,525.3,69.4,516.4,231.0,,No,MPH-19,243.74589910979196,827.5532833333333,197.0343920940711,
309,2023-06-07,243.0,2587.2,153.9,86.6,86.6,0.0,413.6,1042.8,567.5,72.9,562.6,231.0,,No,MPH-19,209.27255327102782,822.1356333333333,197.74321308717117,894.9914716034762
310,2023-06-25,246.0,2643.0,157.4,61.5,61.5,0.0,339.9,1084.7,497.29999999999995,68.4,390.8,233.0,,No,MPH-19,249.353841,809.1277142857143,202.33078976486829,716.9790227988063
311,2023-06-28,248.0,2620.8,153.6,67.2,67.2,0.0,359.9,1077.2,513.5,70.1,437.6,236.0,WT - WC 91%,No,MPH-19,248.75800771084317,808.5182333333333,201.45022132564833,827.8372746325696
312,2023-07-02,245.0,2613.0,148.0,71.7,71.7,0.0,351.4,1083.2,499.4,70.4,484.4,232.0,WT - 91% WC,No,MPH-19,245.78425112960696,808.0142285714286,201.7896968099862,790.1631662951719
313,2023-07-14,250.0,2604.4,205.3,78.6,78.6,0.0,307.2,1087.0,512.5,59.9,382.7,237.0,WT - 88% WC,No,MPH-19,254.29491688574257,817.4257666666666,206.4049878109452,449.22628011632605
314,2023-07-22,243.0,2654.0,190.0,86.8,86.8,0.0,370.5,1083.6,560.5,66.1,456.9,232.0,WT - 89% WC,No,MPH-19,250.63336514522808,807.5277166666666,203.30815679611598,923.1080713541669
315,2023-08-11,239.0,2540.0,179.8,78.5,78.5,0.0,399.7,1003.8,579.5,69.0,436.6,226.0,,No,MPH-19,241.33985261083694,812.8366250000001,193.29032239196977,650.9149208333295
316,2023-08-23,240.0,2584.5,167.1,85.3,85.3,0.0,429.5,1005.9,596.6,72.0,510.2,227.0,,No,MPH-19,239.72407957559648,808.2136000000002,193.68800567558935,969.5058055555542
317,2023-09-16,242.0,2549.8,160.0,88.6,88.6,0.0,336.1,1093.3,496.1,67.8,554.2,229.0,,No,MPH-19,242.838618853974,806.6679666666665,195.02118571428667,799.0382283913749
318,2023-09-17,237.0,2533.7,159.2,84.0,84.0,0.0,314.5,1077.0,473.7,66.4,528.1,225.0,,No,MPH-19,241.1714291457284,807.4583315789474,192.90505852534628,824.1724324248169
319,2023-09-21,268.0,2377.1,153.3,68.8,68.8,0.0,288.5,1029.6,441.8,65.3,448.6,255.0,,No,MPH-19,271.1249441527431,811.5286692307692,224.50805658747282,867.9009317566258
320,2023-10-14,245.0,2660.8,130.8,81.0,81.0,0.0,339.0,1111.4,469.8,72.2,619.7,232.0,,No,MPH-19,245.33513612903357,805.5892666666667,197.88052500000092,905.2439568315001
321,2023-10-15,246.0,2637.0,141.6,78.7,78.7,0.0,302.0,1121.6,443.6,68.1,555.7,232.0,,No,MPH-19,246.10312941176554,805.5707166666666,198.76728594449474,805.2566410941457
322,2023-11-16,266.0,2584.8,120.3,73.9,73.9,0.0,450.2,1027.2,570.5,78.9,614.7,254.0,,No,MPH-19,240.0620422018348,807.3062,221.32460923913078,799.5040467953767
323,2023-12-01,255.0,2450.1,158.2,70.9,70.9,0.0,298.5,1087.8,456.7,65.4,448.5,243.0,,No,MPH-19,258.6994012017181,811.753,211.89759161290348,829.5988133567669
324,2023-12-09,277.0,2478.0,130.2,59.1,59.1,0.0,277.2,1094.5,407.4,68.0,454.0,265.0,,No,MPH-19,276.71305302325754,810.842125,230.61236968215135,803.3149348377283
325,2023-12-13,275.0,2460.1,128.2,56.2,56.2,0.0,281.9,1088.9,410.09999999999997,68.7,438.6,263.0,,No,MPH-19,274.3949789137384,813.9042538461539,231.69535330739348,348.80090576922237
326,2024-01-23,266.0,2263.0,135.7,41.6,41.6,0.0,206.6,1015.0,342.29999999999995,60.4,306.7,254.0,,No,MPH-19,266.49478900915904,856.8921666666666,221.50486055839627,1073.9240628091666
327,2024-01-24,268.0,2257.1,147.1,47.1,47.1,0.0,231.6,1011.6,378.7,61.2,320.4,256.0,,No,MPH-19,269.0960412371131,858.6045666666666,223.03502733383186,840.7890205128206
328,2024-02-24,289.0,2583.3,130.0,53.3,53.3,0.0,303.3,1091.6,433.3,70.0,410.1,277.0,,No,MPH-19,308.1520869565227,839.6884857142858,263.18336152073704,989.8045640415135
329,2024-03-03,306.0,2427.0,277.0,120.1,120.1,0.0,401.0,2109.8,678.0,59.1,433.5,291.0,,No,MPH-19,317.3438167400881,765.5075063829786,269.2357238363893,971.0436894096493
330,2024-03-05,300.0,2340.1,237.7,104.0,104.0,0.0,359.0,2077.4,596.7,60.2,437.6,284.0,,No,MPH-19,293.87277277882737,762.162712987013,248.9759949930459,737.6136573981737
331,2023-06-05,345.0,3387.4,409.3,649.2,649.2,0.0,816.8,3625.7,1226.1,66.6,"1,586.0",305.5,WT - 91.2% WC,No,MPI-15,317.2037946711468,650.5595215223088,219.2339385186849,
332,2023-06-24,332.0,3388.6,351.3,594.2,594.2,0.0,597.3,3623.2,948.5999999999999,63.0,"1,691.5",296.2,,No,MPI-15,329.7979057262809,670.3865349604231,222.27082240583596,738.1627690050902
333,2023-07-02,332.8,3389.1,354.0,517.0,517.0,0.0,460.0,3627.5,814.0,56.5,"1,460.6",299.9,WT - 91.7% WC,No,MPI-15,329.7355658564439,678.5966116797897,219.59338369212634,728.2474471148895
334,2023-08-13,316.2,3288.5,363.7,115.4,115.4,0.0,144.1,3571.2,507.79999999999995,28.4,317.2,291.9,,No,MPI-15,316.19389908843925,682.2265030423285,221.5966481334146,688.2462902203077
335,2023-08-21,320.5,3288.4,377.5,96.4,96.4,0.0,55.5,3576.8,433.0,12.8,255.3,296.6,,No,MPI-15,313.1571279074707,695.1431854111418,213.64944860616836,769.9148894979886
336,2023-09-27,293.1,3288.8,343.4,589.3,589.3,0.0,931.3,3538.8,1274.6999999999998,73.1,"1,716.2",249.3,,No,MPI-15,292.83220145591423,683.1020883202104,234.05734518304473,701.3375480586091
337,2023-09-28,294.0,3288.6,328.1,591.5,591.5,0.0,927.1,3538.6,1255.2,73.9,"1,802.6",250.5,,No,MPI-15,290.67706021522986,679.3908135752699,236.1922171199368,440.4989130701742
338,2023-10-04,317.2,3288.8,359.1,584.2,584.2,0.0,832.8,3564.1,1191.9,69.9,"1,626.9",275.0,,No,MPI-15,312.8805412590067,664.3140044000008,239.10332168704767,380.4269766590342
339,2023-10-21,305.3,2402.4,358.5,628.8,628.8,0.0,695.5,2782.8,1054.0,66.0,"1,753.6",266.2,,No,MPI-15,305.41897073848844,729.1608099838969,240.70718927613927,1224.7991934895272
340,2023-10-23,313.1,3286.1,382.6,620.5,620.5,0.0,680.0,3586.7,1062.6,64.0,"1,621.7",275.2,,No,MPI-15,310.92385189086565,642.0127680592989,237.26014120762753,11409.862692370796
341,2023-11-04,316.8,3287.5,375.0,615.1,615.1,0.0,554.3,3575.9,929.3,59.6,"1,640.4",276.5,,No,MPI-15,311.9070431903442,656.6178564814817,254.72174016139044,758.4371263294522
342,2023-11-09,316.3,3143.0,351.3,563.4,563.4,0.0,460.4,2991.1,811.7,56.7,"1,603.8",280.5,,No,MPI-15,310.64506093544156,707.6789677060137,254.31482734146005,1060.1135253671764
343,2023-11-15,315.3,3111.5,340.2,437.3,437.3,0.0,451.4,3201.1,791.5999999999999,57.0,"1,285.5",280.6,,No,MPI-15,292.9066698046597,740.3440239716309,259.946114066931,2026.794697596621
344,2023-12-13,312.8,3287.9,255.7,294.4,294.4,0.0,423.2,2252.6,678.9,62.3,"1,151.5",291.0,,No,MPI-15,313.11498480908074,605.1112140804602,275.86134979746885,-209.5254730101867
345,2023-12-17,312.9,3289.2,274.0,304.6,304.6,0.0,391.3,2276.4,665.3,58.8,"1,111.6",290.9,,No,MPI-15,301.7821031487523,591.8978284507054,266.4247106512241,-54.48933768722131
346,2023-12-19,312.2,3289.4,278.4,322.9,322.9,0.0,357.4,2279.2,635.8,56.2,"1,159.9",290.9,,No,MPI-15,297.016432622151,586.1354899176958,276.3502990049752,461.9424445181177
347,2024-01-09,321.7,3292.7,280.3,291.7,291.7,0.0,358.6,2282.6,638.9000000000001,56.1,"1,040.7",300.9,,No,MPI-15,313.8051741870554,583.9972272861364,279.2867778568751,1024.6862580291402
348,2024-01-11,322.0,3288.2,257.0,295.0,295.0,0.0,406.0,2273.8,663.0,61.2,"1,147.9",300.9,,No,MPI-15,316.5036555057921,581.8120079320121,265.5916285294119,641.9282084209913
349,2024-02-10,320.3,3386.0,270.0,262.7,262.7,0.0,478.0,2251.5,748.0,63.9,973.0,300.9,,No,MPI-15,316.15382610954777,581.464478814815,265.46767954149004,584.5227350461488
350,2024-02-12,318.9,3386.0,281.9,284.1,284.1,0.0,466.7,2253.2,748.5999999999999,62.3,"1,007.7",300.8,,No,MPI-15,300.23111288457096,573.3183239067052,257.0325344041732,10737.00426425996
351,2024-03-02,363.5,3385.8,263.7,234.9,234.9,0.0,294.9,2253.0,558.5999999999999,52.8,890.9,344.0,,No,MPI-15,310.11727923847724,570.9843408736344,291.4388548070635,564.1224307564063
352,2024-03-03,369.5,3385.0,283.2,166.3,166.3,0.0,290.0,2255.6,573.2,50.6,587.2,350.6,,No,MPI-15,342.8930115904048,571.602523750001,301.27591028011943,547.3324946586785
353,2024-03-05,370.1,3384.6,250.0,159.1,159.1,0.0,310.5,2253.0,560.5,55.4,636.1,350.6,,No,MPI-15,369.56832465271043,572.0501678913743,277.9034952547922,591.8064309811147
354,2024-03-12,370.6,3384.7,280.8,167.3,167.3,0.0,264.8,2248.9,545.6,48.5,595.8,350.6,,No,MPI-15,356.1913063187846,573.6114603076909,278.6944544709572,630.782006773622
355,2023-06-19,312.7,3390.0,311.6,243.1,243.1,0.0,299.0,2897.4,610.6,49.0,780.2,294.3,,No,MPI-17,308.89479082098023,0.0,216.85837954954889,
356,2023-07-03,312.5,3390.1,360.9,358.8,358.8,0.0,200.3,2892.8,561.2,35.7,994.3,294.2,WT - 89.2% WC,No,MPI-17,310.41209681947424,0.0,212.6792220000001,-0.0
357,2023-08-19,316.3,3288.6,351.8,303.7,303.7,0.0,26.3,2889.3,378.1,7.0,863.3,298.8,,No,MPI-17,313.9679053964765,0.0,213.38102848268284,-0.0
358,2023-09-26,267.6,3288.4,394.9,446.0,446.0,0.0,325.8,2858.4,720.7,45.2,"1,129.4",246.3,,No,MPI-17,267.36505733333286,0.0,231.16711272976173,0.0
359,2023-09-28,268.6,3288.6,390.3,435.2,435.2,0.0,311.8,2857.5,702.1,44.4,"1,115.3",247.7,,No,MPI-17,268.6699928885757,0.0,236.1922171199368,-0.0
360,2023-10-05,294.1,0.0,390.6,382.1,382.1,0.0,345.4,1337.1,736.0,46.9,978.4,274.1,WP - SI for I-31 drill,No,MPI-17,267.35110927519617,0.0,234.1355747426918,0.0
361,2023-10-16,294.0,3287.7,404.8,345.3,345.3,0.0,327.0,2852.2,731.8,44.7,853.2,274.2,,No,MPI-17,294.066131206279,0.0,232.36633250182052,-0.0
362,2023-11-07,291.1,3284.1,311.0,370.0,370.0,0.0,330.0,2863.7,641.0,51.5,"1,189.7",271.2,WT - Manually entered at 91 % water cut.,No,MPI-17,292.1267999822883,0.0,256.7430841105879,-0.0
363,2023-11-19,312.5,3285.4,414.0,362.4,362.4,0.0,234.0,2853.0,648.0,36.1,875.4,293.9,WT - WT- corrected with SO 88%,No,MPI-17,307.33728675639287,0.0,249.45978917486744,0.0
364,2023-12-01,309.7,3239.8,315.8,403.4,403.4,0.0,271.5,2857.0,587.3,46.2,"1,277.3",291.0,,No,MPI-17,275.69295106202156,0.0,257.21328092597116,-0.0
365,2023-12-03,309.8,3258.1,359.4,413.7,413.7,0.0,185.1,2863.7,544.5,34.0,"1,150.9",291.1,,No,MPI-17,307.4281124107642,0.0,268.7953324871963,-0.0
366,2023-12-09,309.6,3286.9,329.4,437.2,437.2,0.0,163.2,2867.7,492.59999999999997,33.1,"1,327.5",291.0,,No,MPI-17,295.7764345458367,0.0,278.1340781135904,-0.0
367,2023-12-10,310.2,3285.8,342.0,459.5,459.5,0.0,201.6,2860.9,543.6,37.1,"1,343.6",291.4,,No,MPI-17,308.1730011775366,0.0,283.2125118583362,0.0
368,2024-01-24,320.4,3378.9,255.5,123.9,123.9,0.0,1596.3,2737.8,1851.8,86.2,485.1,300.5,,No,MPI-17,320.0580992647056,0.0,258.9491457048032,0.0
369,2024-01-25,321.4,3386.7,249.2,159.9,159.9,0.0,1551.5,2751.6,1800.7,86.2,641.5,300.5,,No,MPI-17,313.42258805763936,0.0,269.3766575214182,-0.0
370,2024-02-20,362.1,3393.6,215.8,163.8,163.8,0.0,1062.4,2735.9,1278.2,83.1,759.2,340.8,,No,MPI-17,344.34658959430163,0.0,311.4080363846371,-0.0
371,2024-02-22,361.6,3385.7,216.8,306.6,306.6,0.0,1064.8,2725.9,1281.6,83.1,"1,414.1",340.8,,No,MPI-17,347.940651954603,0.0,284.1157469169565,0.0
372,2024-03-20,361.9,3277.4,160.8,334.6,334.6,0.0,1228.6,2727.0,1389.3999999999999,88.4,"2,080.6",340.8,,No,MPI-17,360.10973985355633,0.0,288.89246596281134,0.0
373,2023-06-09,324.0,3391.5,989.4,318.1,318.1,0.0,260.0,3697.8,1249.4,20.8,321.5,294.1,WT - Test calibrated Average WC 80%.,No,MPI-27,305.81569214415697,430.6791374680304,219.16655744208643,
374,2023-06-25,324.7,3394.8,968.8,316.5,316.5,0.0,198.2,3722.8,1167.0,17.0,326.7,294.0,WT - WC 79.6%,No,MPI-27,322.6887806147345,409.5525709183673,220.55520896381566,110.34500825505644
375,2023-07-17,323.8,3394.7,996.2,321.8,321.8,0.0,184.3,3717.3,1180.5,15.6,323.0,293.8,,No,MPI-27,323.8435723917028,406.00812222222163,220.94877335253864,715.9504693185144
376,2023-07-18,324.5,3394.7,994.6,337.0,337.0,0.0,170.7,3720.7,1165.3,14.6,338.8,294.1,,No,MPI-27,312.66496309227,406.1760247461924,217.97475655797058,419.0481833766637
377,2023-08-11,325.6,2712.7,1075.8,296.6,296.6,0.0,210.5,3233.0,1286.3,16.4,275.7,293.5,,No,MPI-27,310.3481668839139,572.69690875,210.82114524166877,-1197.5164226061797
378,2023-08-20,329.7,3287.6,977.8,279.9,279.9,0.0,242.0,3611.5,1219.8,19.8,286.3,298.5,,No,MPI-27,319.29330474195683,410.59321281725846,212.58032295809082,-2562.8517240061724
379,2023-09-22,274.1,3292.2,982.3,319.0,319.0,0.0,273.0,3606.9,1255.3,21.8,324.8,244.8,,No,MPI-27,269.28517021820585,380.4217097435899,226.15466671721026,1447.303056458413
380,2023-10-03,302.9,3293.4,966.7,300.8,300.8,0.0,208.8,3616.5,1175.5,17.8,311.1,273.6,,No,MPI-27,283.6488640834384,384.0367346649483,238.29443386500662,437.2881356055098
381,2023-10-05,303.2,3294.5,963.3,310.5,310.5,0.0,195.6,3625.5,1158.8999999999999,16.9,322.3,273.8,,No,MPI-27,290.2093782724171,384.692911381074,234.1355747426918,430.50274248457237
382,2023-10-07,302.8,3296.1,983.4,321.6,321.6,0.0,173.9,3630.3,1157.3,15.0,327.0,273.5,,No,MPI-27,294.2246191586409,383.51802284263914,236.46798378329404,-466.293543114106
383,2023-10-13,302.4,3250.5,981.7,317.1,317.1,0.0,146.7,3627.5,1128.4,13.0,323.0,273.3,,No,MPI-27,289.61052156938075,380.5119684343435,230.78528927785965,263.14062607030036
384,2023-11-06,298.1,3288.6,958.9,282.5,282.5,0.0,142.6,3642.4,1101.5,12.9,294.6,269.4,,No,MPI-27,289.9630711315216,375.193799370277,255.91547556275327,157.4256497766271
385,2023-11-12,306.1,3289.0,968.9,271.3,271.3,0.0,210.6,3623.4,1179.5,17.9,280.0,278.3,,No,MPI-27,289.2932683119947,0.0,247.70173633002548,5673.6036712466885
386,2023-11-19,319.3,3289.3,947.1,267.6,267.6,0.0,117.7,3628.0,1064.8,11.1,282.6,293.0,,No,MPI-27,319.260363519969,386.68218854961725,249.45978917486744,3976.387457665853
387,2023-11-25,318.0,3289.0,928.9,278.5,278.5,0.0,158.0,3624.1,1086.9,14.5,299.8,290.8,,No,MPI-27,315.4654673997919,379.29893131313133,258.578326163318,742.4148720523405
388,2023-12-01,316.9,3243.8,958.8,256.9,256.9,0.0,45.0,3616.9,1003.8,4.5,268.0,290.8,,No,MPI-27,307.72541226114595,384.0310611392409,257.21328092597116,441.19245607845573
389,2023-12-09,317.6,3291.0,967.2,267.5,267.5,0.0,103.8,3637.1,1071.0,9.7,276.5,290.9,,No,MPI-27,308.7639990905499,380.4682872122765,278.1340781135904,437.2499966732718
390,2024-01-18,322.2,3296.6,675.9,209.2,209.2,0.0,393.5,2851.7,1069.4,36.8,309.5,300.6,,No,MPI-27,304.91391535666173,429.3791919642859,255.9030030027453,33120.20515559044
391,2024-01-21,323.1,3393.0,690.6,228.5,228.5,0.0,388.2,2872.6,1078.8,36.0,330.9,300.6,,No,MPI-27,304.71504278002743,420.90896751918154,256.0272456408195,1393.0023857509607
392,2024-01-23,322.6,3392.2,736.3,229.3,229.3,0.0,331.0,2876.0,1067.3,31.0,311.4,300.6,,No,MPI-27,322.45130973124344,421.4275974358972,257.4356249326146,469.56096353247233
393,2024-02-03,323.1,3393.2,760.4,210.8,210.8,0.0,309.3,2895.3,1069.7,28.9,277.3,300.7,,No,MPI-27,308.9760572502894,420.6747788931787,268.4036549573404,756.2122768706423
394,2024-02-09,322.7,3395.9,736.7,221.7,221.7,0.0,304.3,2899.0,1041.0,29.2,300.9,300.6,,No,MPI-27,305.6713199601594,419.3425524675322,256.5218488276671,371.0203326383327
395,2024-02-11,322.7,3396.0,733.8,184.5,184.5,0.0,296.2,2899.5,1030.0,28.8,251.4,300.6,,No,MPI-27,322.60490339072436,419.5334069408738,261.3647016657988,437.4043258083191
396,2024-02-17,322.8,3393.6,724.6,187.5,187.5,0.0,285.3,2893.8,1009.9000000000001,28.3,258.7,300.8,,No,MPI-27,319.59041821542627,419.71988212435195,290.7320957160336,429.0891004225898
397,2024-03-09,371.9,3393.3,651.2,193.3,193.3,0.0,358.8,2904.5,1010.0,35.5,296.9,350.4,,No,MPI-27,361.58545598113255,415.4710549805949,284.71582426249194,43328.62520696578
398,2024-03-10,371.2,3393.6,655.4,191.2,191.2,0.0,334.5,1892.6,989.9,33.8,291.7,349.6,,No,MPI-27,356.20538563106885,413.66590492228056,282.30094178264727,324.7645097618151
399,2024-03-13,371.5,3393.3,645.8,186.8,186.8,0.0,365.5,2898.1,1011.3,36.1,289.2,350.3,,No,MPI-27,360.07727714987607,414.808596153847,280.5019643768407,360.80842594435546
400,2023-06-09,335.4,3385.8,1148.1,547.8,547.8,0.0,972.0,3726.6,2120.1,45.8,477.2,295.6,,No,MPI-29,323.6881694212895,753.2830324594256,219.16655744208643,
401,2023-06-10,334.8,3385.6,1148.9,536.6,536.6,0.0,989.5,3726.6,2138.4,46.3,467.1,295.4,,No,MPI-29,328.2178749091842,755.4164546365918,218.4906313375612,506.1208271146244
402,2023-06-26,337.2,3388.7,1137.5,522.6,522.6,0.0,961.8,3757.9,2099.3,45.8,459.4,298.1,WT - WC 80%,No,MPI-29,334.304849412178,754.2096194936711,217.30090938386763,689.4139924979322
403,2023-07-22,354.8,3386.5,1070.4,1022.6,1022.6,0.0,478.9,3806.1,1549.3000000000002,30.9,955.3,307.0,WT - 79.5% WC,No,MPI-29,320.5120673424829,675.9348861250022,221.54872582946882,455.4420781103136
404,2023-08-11,339.1,3310.1,1100.7,799.8,799.8,0.0,603.7,3746.6,1704.4,35.4,726.6,295.3,,No,MPI-29,339.17435537620065,671.7926045848815,210.82114524166877,717.3122993429839
405,2023-08-23,378.2,3303.8,1259.0,1283.5,1283.5,0.0,578.1,4615.4,1837.1,31.5,"1,019.5",309.8,WT - Re-Calibrated Installed 14C JP,No,MPI-29,377.2581641678457,595.2893316831676,214.05355556849148,1654.4013335500756
406,2023-09-23,321.8,3289.3,1288.0,1074.1,1074.1,0.0,698.4,4537.9,1986.4,35.2,833.9,257.7,,No,MPI-29,308.25034821451004,528.5186063275432,227.13420854679205,1416.8867834635917
407,2023-10-08,339.5,3300.4,1361.7,1023.1,1023.1,0.0,706.2,4515.6,2067.9,34.2,751.4,277.1,,No,MPI-29,339.28044338624323,499.96560758706454,226.05380255009177,1224.441019801003
