,WtDate,TubingPress,IA,WtOilVol,WtGasVol,WtGasRate,WtGasLiftVol,WtWaterVol,WtrLift,WtTotalFluid,WtWaterCut,WtGOR,WtSeparatorPress,WtRemarks,WtInfoOnly,well,HeaderP,WHP,BHP,Optimal_RP,PI
265,2024-04-19,312.7,620.0,348.0,10.3,10.3,0.0,375.0,0.0,723.0,51.9,29.5,288.5,WT - Corrected w/ SO,No,MPJ-29,282.2281827067671,299.83809237338704,964.4390604026828,1110.0,4.966991845478067
266,2024-01-07,300.6,2280.9,514.7,32.0,32.0,0.0,944.7,1968.4,1459.4,64.7,62.1,279.1,,No,MPJ-27,269.84099999999995,296.82332307692286,,,
267,2024-01-08,304.9,2349.4,536.6,39.2,39.2,0.0,1023.4,1992.9,1560.1,65.6,73.0,281.6,,No,MPJ-27,272.6931864768683,301.4646396588485,,,
268,2024-01-13,301.0,2373.3,534.7,32.5,32.5,0.0,982.9,2031.5,1517.6,64.8,60.8,278.9,,No,MPJ-27,272.4009532075472,302.4141290322581,,,
269,2024-02-01,294.4,2443.6,549.6,36.8,36.8,0.0,1050.3,2089.4,1599.9,65.6,66.9,271.6,,No,MPJ-27,265.8009264705883,287.13506168958753,,,
270,2024-03-12,318.2,2415.7,554.5,36.5,36.5,0.0,932.1,2154.6,1486.6,62.7,65.8,296.1,,No,MPJ-27,282.7745555555556,320.5155821359223,,,
271,2024-03-23,330.5,2482.4,541.2,32.9,32.9,0.0,817.9,2193.2,1359.0,60.2,60.9,307.0,,No,MPJ-27,303.26808695652164,319.68832500000013,,,
272,2024-04-05,319.6,2384.4,541.4,27.4,27.4,0.0,763.2,2192.7,1304.6,58.5,50.7,297.2,,No,MPJ-27,285.04651999999976,318.92933898305114,,,
273,2024-04-06,317.5,2420.3,557.2,31.0,31.0,0.0,877.1,2202.2,1434.3,61.1,55.7,293.5,,No,MPJ-27,283.22370671641784,309.0791487999999,,,
274,2024-04-07,318.0,2336.3,537.0,31.1,31.1,0.0,769.7,2172.6,1306.7,58.9,57.9,295.2,,No,MPJ-27,284.22023320754715,316.7273999999998,,,
275,2024-04-18,319.2,2447.9,544.7,30.7,30.7,0.0,754.5,2285.9,1299.2,58.1,56.3,295.9,,No,MPJ-27,282.3943217712178,315.16588207171264,,,
276,2024-05-02,305.0,2468.0,551.6,28.5,28.5,0.0,787.2,2301.2,1338.8,58.8,51.7,280.0,,No,MPJ-27,258.57812291666664,302.1524169230771,,,
277,2024-05-04,294.1,2411.0,538.8,28.0,28.0,0.0,758.7,2285.1,1297.4,58.5,52.1,270.6,,No,MPJ-27,255.2587714285715,291.9671818525516,,,
